"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"4911",4911,4912,180.70625,62.84375,120.92087,NA,NA,NA,2.3e+09,5.07e+10,122.25868,149.23489,118.00963,1,"None","parabolic","box sum"
"4912",4912,4913,53.10726,62.88881,121.05457,NA,NA,NA,3e+09,6.72e+10,101.73096,170.22857,134.58711,1,"None","parabolic","box sum"
"4917",4917,4918,139.95819,60.64365,120.89823,NA,NA,NA,2.49e+09,5.18e+10,81.62661,265.74039,100.33691,1,"None","parabolic","box sum"
"4921",4921,4922,25.37783,56.81813,120.88158,NA,NA,NA,2.51e+09,5.78e+10,136.46288,168.34164,197.42358,1,"None","parabolic","box sum"
"4922",4922,4923,28.24044,53.33951,120.779,NA,NA,NA,4.24e+09,1.05e+11,184.19789,233.32936,739.76305,1,"None","parabolic","box sum"
"4923",4923,4924,171.21354,53.04818,120.8928,NA,NA,NA,3.84e+09,9.8e+10,578.72873,433.42447,1119.81535,1,"None","parabolic","box sum"
"4924",4924,4925,55.87282,53.11818,120.80971,NA,NA,NA,2.64e+09,5.64e+10,109.07406,163.03277,96.97652,1,"None","parabolic","box sum"
"4925",4925,4926,38.76376,52.89643,121.04494,NA,NA,NA,2.38e+09,5.59e+10,258.39102,212.30376,180.16475,1,"None","parabolic","box sum"
"4926",4926,4927,106.00375,52.80144,120.85627,NA,NA,NA,2.5e+09,5.56e+10,123.68208,152.20141,121.06878,1,"None","parabolic","box sum"
"4927",4927,4928,39.43695,52.73102,121.04885,NA,NA,NA,2.46e+09,5.87e+10,304.56996,135.14078,275.49154,1,"None","parabolic","box sum"
"4928",4928,4929,24.2359,52.75574,120.92185,NA,NA,NA,2.62e+09,6.49e+10,284.01858,354.14112,169.44855,1,"None","parabolic","box sum"
"4929",4929,4930,22.5092,52.08662,120.79902,NA,NA,NA,2.33e+09,5.3e+10,556.44112,143.54634,153.35673,1,"None","parabolic","box sum"
"4930",4930,4931,169.48933,51.9664,120.87454,NA,NA,NA,2.38e+09,5.71e+10,137.17069,191.86395,296.37861,1,"None","parabolic","box sum"
"4931",4931,4932,24.18044,51.96146,120.82046,NA,NA,NA,2.55e+09,6.15e+10,572.6101,427.14846,199.1021,1,"None","parabolic","box sum"
"4932",4932,4933,42.9341,51.84422,120.89837,NA,NA,NA,2.27e+09,5.41e+10,399.60273,205.31762,323.4157,1,"None","parabolic","box sum"
"4937",4937,4938,162.83558,48.47495,120.79599,NA,NA,NA,2.34e+09,5.01e+10,194.77528,320.45919,97.37623,1,"None","parabolic","box sum"
"4941",4941,4942,24.05314,40.48468,120.87426,NA,NA,NA,3.46e+09,8.06e+10,220.13168,212.2128,135.50001,1,"None","parabolic","box sum"
"4942",4942,4943,53.22459,40.33053,120.97327,NA,NA,NA,2.4e+09,5.39e+10,100.3239,176.74804,123.35896,1,"None","parabolic","box sum"
"4943",4943,4944,28.1397,40.34287,120.73647,NA,NA,NA,6.64e+09,1.58e+11,250.01461,226.53222,175.0474,1,"None","parabolic","box sum"
"4944",4944,4945,95.97236,39.95544,120.90104,NA,NA,NA,2.27e+09,4.81e+10,85.86977,167.71871,126.31506,1,"None","parabolic","box sum"
"4945",4945,4946,78.3514,73.20629,120.43581,NA,NA,NA,2.29e+09,4.96e+10,93.74785,212.41277,111.52959,1,"None","parabolic","box sum"
"4946",4946,4947,94.59162,71.6762,120.45796,NA,NA,NA,2.66e+09,6.26e+10,133.69884,159.23856,187.98202,1,"None","parabolic","box sum"
"4947",4947,4948,53.68104,69.10066,120.44107,NA,NA,NA,2.31e+09,5.33e+10,135.44667,145.36396,157.40472,1,"None","parabolic","box sum"
"4948",4948,4949,27.29642,67.27464,120.45493,NA,NA,NA,2.95e+09,6.42e+10,100.54131,212.93201,107.24586,1,"None","parabolic","box sum"
"4949",4949,4950,107.70328,67.16895,120.42462,NA,NA,NA,2.25e+09,5.08e+10,107.11614,212.96851,116.04947,1,"None","parabolic","box sum"
"4950",4950,4951,151.35447,66.77242,120.68647,NA,NA,NA,2.65e+09,5.75e+10,89.3459,171.59376,120.66281,1,"None","parabolic","box sum"
"4951",4951,4952,109.29894,65.96556,120.66125,NA,NA,NA,2.69e+09,6e+10,114.10137,137.94228,152.22478,1,"None","parabolic","box sum"
"4952",4952,4953,65.00645,65.38398,120.67683,NA,NA,NA,2.26e+09,5.13e+10,182.73465,133.64406,135.24091,1,"None","parabolic","box sum"
"4957",4957,4958,111.58668,61.84745,120.48292,NA,NA,NA,2.34e+09,5.31e+10,99.46281,230.3282,166.90886,1,"None","parabolic","box sum"
"4961",4961,4962,120.45313,59.73092,120.42672,NA,NA,NA,2.3e+09,5.17e+10,99.70465,190.10761,150.86877,1,"None","parabolic","box sum"
"4962",4962,4963,171.04722,58.68669,120.43952,NA,NA,NA,2.44e+09,5.6e+10,131.79558,443.75139,264.2926,1,"None","parabolic","box sum"
"4963",4963,4964,172.7894,58.33295,120.62245,NA,NA,NA,3.72e+09,9.13e+10,251.51725,361.95067,240.1728,1,"None","parabolic","box sum"
"4964",4964,4965,136.10932,58.39806,120.46182,NA,NA,NA,2.56e+09,5.62e+10,112.23506,194.17521,108.84011,1,"None","parabolic","box sum"
"4965",4965,4966,175.26493,57.96486,120.44723,NA,NA,NA,2.44e+09,5.24e+10,116.15211,120.68471,115.30304,1,"None","parabolic","box sum"
"4966",4966,4967,159.93691,57.78994,120.47409,NA,NA,NA,2.5e+09,5.38e+10,79.00486,139.00101,149.7702,1,"None","parabolic","box sum"
"4967",4967,4968,52.83269,57.86633,120.49596,NA,NA,NA,2.56e+09,6.06e+10,104.41805,165.63442,227.03874,1,"None","parabolic","box sum"
"4968",4968,4969,65.31916,55.6861,120.61783,NA,NA,NA,2.29e+09,4.45e+10,241.47454,128.41499,75.14274,1,"None","parabolic","box sum"
"4969",4969,4970,170.76731,55.10591,120.60228,NA,NA,NA,4.56e+09,1.05e+11,217.02503,170.65394,207.33327,1,"None","parabolic","box sum"
"4970",4970,4971,129.56857,55.01116,120.53348,NA,NA,NA,2.27e+09,5.28e+10,142.83862,173.88332,139.34314,1,"None","parabolic","box sum"
"4971",4971,4972,62.98754,54.73385,120.41448,NA,NA,NA,5.27e+09,1.25e+11,252.18627,227.30201,124.56936,1,"None","parabolic","box sum"
"4972",4972,4973,57.25802,54.62694,120.43495,NA,NA,NA,2.6e+09,5.9e+10,108.00166,325.3721,119.67981,1,"None","parabolic","box sum"
"4977",4977,4978,50.88856,52.49361,120.54806,NA,NA,NA,2.8e+09,6.35e+10,116.20463,455.51193,395.17927,1,"None","parabolic","box sum"
"4981",4981,4982,18.2955,52.06225,120.59182,NA,NA,NA,2.6e+09,6.06e+10,152.30941,231.30912,139.32979,1,"None","parabolic","box sum"
"4982",4982,4983,171.29139,51.96719,120.61678,NA,NA,NA,2.94e+09,7.12e+10,170.60517,806.84841,1061.27492,1,"None","parabolic","box sum"
"4983",4983,4984,25.89511,51.59637,120.43384,NA,NA,NA,2.49e+09,5.75e+10,161.67516,328.16046,130.19782,1,"None","parabolic","box sum"
"4984",4984,4985,75.41836,50.72234,120.65244,NA,NA,NA,2.8e+09,5.86e+10,99.11226,182.863,91.87961,1,"None","parabolic","box sum"
"4985",4985,4986,41.59588,50.24218,120.54894,NA,NA,NA,2.98e+09,6.73e+10,196.25562,178.62058,103.17409,1,"None","parabolic","box sum"
"4986",4986,4987,41.14165,49.99568,120.47042,NA,NA,NA,2.46e+09,5.59e+10,211.86764,160.19183,134.95678,1,"None","parabolic","box sum"
"4987",4987,4988,158.54675,49.79483,120.67655,NA,NA,NA,2.28e+09,4.86e+10,96.38364,155.9273,113.31409,1,"None","parabolic","box sum"
"4988",4988,4989,173.34333,49.40597,120.53308,NA,NA,NA,2.9e+09,6.62e+10,110.80174,168.91408,153,1,"None","parabolic","box sum"
"4989",4989,4990,128.85383,49.31053,120.51389,NA,NA,NA,2.48e+09,5.65e+10,123.79689,197.44319,126.95926,1,"None","parabolic","box sum"
"4990",4990,4991,189.65426,48.00205,120.43475,NA,NA,NA,2.33e+09,5.24e+10,129.15039,122.21783,151.38698,1,"None","parabolic","box sum"
"4991",4991,4992,173.73371,48.0395,120.55884,NA,NA,NA,2.49e+09,5.31e+10,102.28639,182.31809,98.11389,1,"None","parabolic","box sum"
"4992",4992,4993,119.97431,47.73007,120.66207,NA,NA,NA,2.56e+09,5.9e+10,228.37739,157.59331,185.99391,1,"None","parabolic","box sum"
"4997",4997,4998,118.80801,45.9723,120.49938,NA,NA,NA,2.55e+09,5.12e+10,109.09604,195.87189,78.11594,1,"None","parabolic","box sum"
"5001",5001,5002,40.21347,41.69591,120.55362,NA,NA,NA,2.7e+09,5.94e+10,173.13928,146.95764,135.56594,1,"None","parabolic","box sum"
"5002",5002,5003,173.87432,40.37286,120.56269,NA,NA,NA,2.6e+09,5.57e+10,139.87152,183.97784,84.98567,1,"None","parabolic","box sum"
"5003",5003,5004,40.3821,40.38287,120.61347,NA,NA,NA,6.32e+10,1.42e+12,129.19307,145.68174,139.51212,1,"None","parabolic","box sum"
"5004",5004,5005,51.10477,39.41613,120.62612,NA,NA,NA,2.96e+09,6.58e+10,274.21801,131.30558,116.56433,1,"None","parabolic","box sum"
"5005",5005,5006,51.76412,39.1533,120.48648,NA,NA,NA,3.23e+09,7.86e+10,254.95398,202.45498,176.64748,1,"None","parabolic","box sum"
"5006",5006,5007,174.76189,39.1067,120.52787,NA,NA,NA,2.35e+09,4.95e+10,120.86643,131.11949,106.44019,1,"None","parabolic","box sum"
"5007",5007,5008,120.96371,73.07096,120.34296,NA,NA,NA,2.42e+09,5.42e+10,173.81105,144.00679,123.50124,1,"None","parabolic","box sum"
"5008",5008,5009,92.6109,72.46257,120.3492,NA,NA,NA,2.73e+09,6.46e+10,131.4771,212.22043,165.85535,1,"None","parabolic","box sum"
"5009",5009,5010,146.22843,71.26921,120.07333,NA,NA,NA,2.64e+09,5.85e+10,117.52375,149.66023,111.46075,1,"None","parabolic","box sum"
"5010",5010,5011,65.18389,70.1973,120.18632,NA,NA,NA,2.69e+09,5.99e+10,147.20882,145.76153,130.38224,1,"None","parabolic","box sum"
"5011",5011,5012,119.05764,65.84685,120.36902,NA,NA,NA,2.44e+09,5.59e+10,113.09249,216.98709,195.93072,1,"None","parabolic","box sum"
"5012",5012,5013,53.38649,64.41587,120.27106,NA,NA,NA,2.25e+09,5e+10,121.76203,166.54962,108.82425,1,"None","parabolic","box sum"
"5017",5017,5018,51.53453,58.83493,120.24481,NA,NA,NA,2.45e+09,5.94e+10,138.13865,252.71794,283.3401,1,"None","parabolic","box sum"
"5021",5021,5022,169.60019,57.43027,120.30059,NA,NA,NA,2.62e+09,6.08e+10,115.89164,131.52233,201.20329,1,"None","parabolic","box sum"
"5022",5022,5023,174.50254,56.73308,120.28175,NA,NA,NA,2.66e+09,6.03e+10,123.03962,163.70723,128.11583,1,"None","parabolic","box sum"
"5023",5023,5024,26.35228,55.76343,120.36218,NA,NA,NA,2.36e+09,5.07e+10,95.60194,140.65868,117.42049,1,"None","parabolic","box sum"
"5024",5024,5025,174.48905,55.12488,120.31724,NA,NA,NA,3.25e+09,7.67e+10,142.16593,206.99698,150.78866,1,"None","parabolic","box sum"
"5025",5025,5026,53.28479,55.12152,120.29197,NA,NA,NA,2.36e+09,5.4e+10,693.42187,220.86078,108.42746,1,"None","parabolic","box sum"
"5026",5026,5027,172.74185,54.66184,120.18012,NA,NA,NA,6.06e+09,1.48e+11,352.52727,798.63268,192.76935,1,"None","parabolic","box sum"
"5027",5027,5028,54.6965,54.7044,120.15476,NA,NA,NA,1.5e+10,3.59e+11,193.50501,178.19417,179.3716,1,"None","parabolic","box sum"
"5028",5028,5029,40.55165,53.4484,120.21301,NA,NA,NA,2.52e+09,5.88e+10,128.0425,275.9071,247.89286,1,"None","parabolic","box sum"
"5029",5029,5030,33.60538,53.17687,120.17125,NA,NA,NA,2.69e+09,6.8e+10,383.59253,307.77699,1045.98001,1,"None","parabolic","box sum"
"5030",5030,5031,171.41073,53.0118,120.31564,NA,NA,NA,4.15e+09,1.01e+11,515.73255,542.97972,1161.77851,1,"None","parabolic","box sum"
"5031",5031,5032,32.70669,53.02634,120.10312,NA,NA,NA,2.8e+09,6.57e+10,392.23276,184.55321,885.35216,1,"None","parabolic","box sum"
"5032",5032,5033,60.25167,52.78961,120.23873,NA,NA,NA,2.25e+09,4.97e+10,95.96348,144.67996,202.66402,1,"None","parabolic","box sum"
"5037",5037,5038,55.05984,49.18496,120.21476,NA,NA,NA,2.74e+09,5.97e+10,265.61686,163.04779,121.66166,1,"None","parabolic","box sum"
"5041",5041,5042,54.62118,44.20938,120.21516,NA,NA,NA,2.63e+09,5.91e+10,107.75494,179.62068,122.19697,1,"None","parabolic","box sum"
"5042",5042,5043,43.19064,43.30863,120.28184,NA,NA,NA,2.25e+09,4.94e+10,85.2493,160.59279,188.03835,1,"None","parabolic","box sum"
"5043",5043,5044,147.46676,42.21103,120.20392,NA,NA,NA,2.68e+09,5.88e+10,163.71918,157.21905,100.18921,1,"None","parabolic","box sum"
"5044",5044,5045,90.74717,39.22616,120.14737,NA,NA,NA,2.25e+09,4.77e+10,119.51342,124.14837,101.5327,1,"None","parabolic","box sum"
"5045",5045,5046,38.77472,72.96357,119.9071,NA,NA,NA,2.39e+09,5.13e+10,106.17444,185.78924,94.05714,1,"None","parabolic","box sum"
"5046",5046,5047,136.45631,72.61667,119.96742,NA,NA,NA,2.26e+09,4.92e+10,91.03632,140.27199,156.48264,1,"None","parabolic","box sum"
"5047",5047,5048,27.74729,72.63599,119.92175,NA,NA,NA,2.31e+09,5.19e+10,99.08051,237.93592,128.51053,1,"None","parabolic","box sum"
"5048",5048,5049,170.65074,72.22792,119.88404,NA,NA,NA,2.42e+09,5.44e+10,127.82509,143.74283,126.64634,1,"None","parabolic","box sum"
"5049",5049,5050,26.75752,71.46111,119.74435,NA,NA,NA,2.33e+09,5.27e+10,159.82839,115.06944,129.21774,1,"None","parabolic","box sum"
"5050",5050,5051,107.47738,69.49626,119.96451,NA,NA,NA,2.33e+09,5.08e+10,130.17264,122.13027,118.82365,1,"None","parabolic","box sum"
"5051",5051,5052,171.59151,68.90598,120.01344,NA,NA,NA,2.31e+09,4.71e+10,85.18853,151.46677,105.86441,1,"None","parabolic","box sum"
"5052",5052,5053,40.46767,68.80026,119.75783,NA,NA,NA,2.31e+09,5.15e+10,91.87421,156.13957,162.21833,1,"None","parabolic","box sum"
"5057",5057,5058,172.79449,63.70775,119.72253,NA,NA,NA,2.8e+09,6.78e+10,158.83142,241.59557,346.05139,1,"None","parabolic","box sum"
"5061",5061,5062,25.15397,61.72104,119.72452,NA,NA,NA,2.65e+09,6.06e+10,290.34302,239.85508,128.69412,1,"None","parabolic","box sum"
"5062",5062,5063,104.05944,60.34963,119.9764,NA,NA,NA,2.5e+09,5.35e+10,131.36595,158.14427,96.6711,1,"None","parabolic","box sum"
"5063",5063,5064,120.42623,59.97613,119.95633,NA,NA,NA,2.47e+09,5.71e+10,122.80023,168.67521,152.14384,1,"None","parabolic","box sum"
"5064",5064,5065,49.66364,59.6677,119.91329,NA,NA,NA,2.37e+09,5.44e+10,116.08737,221.14491,156.77595,1,"None","parabolic","box sum"
"5065",5065,5066,25.46614,59.21816,119.93817,NA,NA,NA,4.98e+09,1.13e+11,126.87484,167.36218,200.20777,1,"None","parabolic","box sum"
"5066",5066,5067,172.20513,59.01849,119.79378,NA,NA,NA,6.96e+09,1.69e+11,192.71171,215.22042,187.11126,1,"None","parabolic","box sum"
"5067",5067,5068,51.64285,58.98643,119.86661,NA,NA,NA,2.68e+09,6.57e+10,170.3105,223.75116,208.43017,1,"None","parabolic","box sum"
"5068",5068,5069,39.87944,58.98086,119.78084,NA,NA,NA,3.22e+09,7.34e+10,116.17776,154.85793,162.05645,1,"None","parabolic","box sum"
"5069",5069,5070,133.07663,58.32371,120.05086,NA,NA,NA,2.56e+09,5.63e+10,126.53407,126.05846,160.21812,1,"None","parabolic","box sum"
"5070",5070,5071,57.98075,58.05643,119.7232,NA,NA,NA,5.91e+09,1.39e+11,167.13484,175.69849,185.52577,1,"None","parabolic","box sum"
"5071",5071,5072,18.48069,57.75528,119.97174,NA,NA,NA,3.54e+09,8.39e+10,129.22238,178.15787,176.61035,1,"None","parabolic","box sum"
"5072",5072,5073,116.36059,57.62866,119.79071,NA,NA,NA,2.33e+09,5.24e+10,149.67972,146.24417,109.76261,1,"None","parabolic","box sum"
"5077",5077,5078,51.63844,54.92677,119.72165,NA,NA,NA,2.65e+09,5.95e+10,886.06213,157.53531,126.62631,1,"None","parabolic","box sum"
"5081",5081,5082,171.36401,51.71481,119.79278,NA,NA,NA,2.55e+09,6.46e+10,929.53749,323.48204,1267.32373,1,"None","parabolic","box sum"
"5082",5082,5083,170.56505,51.59423,119.7871,NA,NA,NA,2.95e+09,6.85e+10,116.38937,346.99559,163.7646,1,"None","parabolic","box sum"
"5083",5083,5084,33.93339,51.60056,119.87996,NA,NA,NA,4.29e+09,1.03e+11,242.44678,218.68408,203.73046,1,"None","parabolic","box sum"
"5084",5084,5085,53.27067,51.28013,119.8393,NA,NA,NA,2.4e+09,5.65e+10,156.8848,188.11721,151.57598,1,"None","parabolic","box sum"
"5085",5085,5086,54.10858,49.40734,119.95562,NA,NA,NA,2.46e+09,5.49e+10,139.72648,138.06266,118.46399,1,"None","parabolic","box sum"
"5086",5086,5087,93.72324,48.78524,119.87219,NA,NA,NA,2.64e+09,6.28e+10,151.27366,161.06009,177.81699,1,"None","parabolic","box sum"
"5087",5087,5088,62.75807,48.17691,119.91418,NA,NA,NA,2.63e+09,6.11e+10,128.91947,209.2275,143.56428,1,"None","parabolic","box sum"
"5088",5088,5089,121.54457,47.48265,119.94323,NA,NA,NA,2.51e+09,5.36e+10,77.82681,170.70109,119.00556,1,"None","parabolic","box sum"
"5089",5089,5090,38.44595,46.80353,119.82907,NA,NA,NA,2.58e+09,5.57e+10,153.38669,129.50313,115.49497,1,"None","parabolic","box sum"
"5090",5090,5091,157.60778,46.25685,120.00482,NA,NA,NA,2.43e+09,5.4e+10,108.64351,176.11343,105.78972,1,"None","parabolic","box sum"
"5091",5091,5092,17.57991,45.30111,119.90884,NA,NA,NA,2.64e+09,5.88e+10,128.92924,134.77528,250.68164,1,"None","parabolic","box sum"
"5092",5092,5093,61.24326,41.09363,119.79251,NA,NA,NA,2.35e+09,4.86e+10,104.5573,112.12331,116.52219,1,"None","parabolic","box sum"
"5097",5097,5098,110.88929,73.14235,119.49808,NA,NA,NA,2.89e+09,5.72e+10,86.60384,151.81477,88.55551,1,"None","parabolic","box sum"
"5101",5101,5102,128.63256,68.97264,119.3842,NA,NA,NA,2.89e+09,6.4e+10,95.13414,138.05624,158.50455,1,"None","parabolic","box sum"
"5102",5102,5103,19.80843,67.96208,119.58517,NA,NA,NA,3.64e+09,8.04e+10,102.15112,178.38724,132.85601,1,"None","parabolic","box sum"
"5103",5103,5104,123.46846,67.44437,119.51983,NA,NA,NA,2.42e+09,5.41e+10,350.94311,171.57519,116.56684,1,"None","parabolic","box sum"
"5104",5104,5105,90.86808,67.14421,119.50022,NA,NA,NA,2.37e+09,5.4e+10,141.29843,159.29927,116.49173,1,"None","parabolic","box sum"
"5105",5105,5106,74.32858,67.13163,119.50873,NA,NA,NA,2.4e+09,5.37e+10,204.50256,134.06776,120.45252,1,"None","parabolic","box sum"
"5106",5106,5107,100.43978,66.93067,119.49984,NA,NA,NA,2.44e+09,5.28e+10,114.59848,193.30654,97.36788,1,"None","parabolic","box sum"
"5107",5107,5108,143.40777,64.85319,119.54221,NA,NA,NA,2.42e+09,5.33e+10,96.07951,139.47436,170.14492,1,"None","parabolic","box sum"
"5108",5108,5109,169.95325,64.71159,119.55467,NA,NA,NA,2.37e+09,5.6e+10,241.60034,228.5535,116.10579,1,"None","parabolic","box sum"
"5109",5109,5110,109.88645,63.4102,119.58479,NA,NA,NA,2.46e+09,5.45e+10,118.30178,149.76728,126.87373,1,"None","parabolic","box sum"
"5110",5110,5111,153.33698,62.66377,119.61216,NA,NA,NA,2.35e+09,5.21e+10,142.27067,152.91572,119.75074,1,"None","parabolic","box sum"
"5111",5111,5112,61.80578,61.97254,119.60029,NA,NA,NA,3.34e+09,7.58e+10,135.66897,186.4078,125.03332,1,"None","parabolic","box sum"
"5112",5112,5113,25.83604,61.80506,119.53709,NA,NA,NA,5.01e+09,1.17e+11,227.8583,227.49832,123.13116,1,"None","parabolic","box sum"
"5117",5117,5118,154.51457,60.65503,119.52479,NA,NA,NA,2.78e+09,6.26e+10,104.49378,153.08678,138.76444,1,"None","parabolic","box sum"
"5121",5121,5122,24.57755,59.57854,119.52861,NA,NA,NA,2.32e+09,5.24e+10,286.04611,256.46719,173.43229,1,"None","parabolic","box sum"
"5122",5122,5123,103.35646,59.38337,119.47965,NA,NA,NA,2.47e+09,5.39e+10,87.70066,135.29202,319.40317,1,"None","parabolic","box sum"
"5123",5123,5124,59.94096,58.56033,119.49658,NA,NA,NA,2.33e+09,5.24e+10,110.47623,180.36148,116.6845,1,"None","parabolic","box sum"
"5124",5124,5125,18.98823,58.40318,119.54242,NA,NA,NA,2.85e+09,6.79e+10,246.0255,229.41196,175.88019,1,"None","parabolic","box sum"
"5125",5125,5126,165.27403,57.78287,119.60126,NA,NA,NA,3.06e+09,6.96e+10,119.75037,220.56454,125.11176,1,"None","parabolic","box sum"
"5126",5126,5127,113.96574,56.68389,119.66317,NA,NA,NA,2.41e+09,5.36e+10,106.44559,228.08349,118.16609,1,"None","parabolic","box sum"
"5127",5127,5128,76.22017,56.34915,119.6818,NA,NA,NA,2.26e+09,4.96e+10,187.49081,128.85913,133.67295,1,"None","parabolic","box sum"
"5128",5128,5129,170.00164,55.71019,119.44529,NA,NA,NA,2.66e+09,6.41e+10,239.3896,223.4543,146.75528,1,"None","parabolic","box sum"
"5129",5129,5130,161.07258,55.79421,119.59599,NA,NA,NA,2.3e+09,5.1e+10,108.47313,154.52164,125.29367,1,"None","parabolic","box sum"
"5130",5130,5131,61.21437,55.75738,119.58117,NA,NA,NA,3.3e+09,7.51e+10,137.90414,162.58007,128.05116,1,"None","parabolic","box sum"
"5131",5131,5132,169.71814,55.54183,119.40324,NA,NA,NA,2.32e+09,5.63e+10,302.70762,247.54342,144.8018,1,"None","parabolic","box sum"
"5132",5132,5133,55.35125,55.38941,119.5411,NA,NA,NA,7.12e+09,1.78e+11,185.87855,184.2407,325.98293,1,"None","parabolic","box sum"
"5137",5137,5138,53.05137,53.05939,119.59233,NA,NA,NA,1.36e+10,3.34e+11,143.06336,186.01477,1056.22327,1,"None","parabolic","box sum"
"5141",5141,5142,17.7142,51.55708,119.38421,NA,NA,NA,2.63e+09,5.89e+10,108.57572,211.23397,114.92252,1,"None","parabolic","box sum"
"5142",5142,5143,25.38503,51.37454,119.48719,NA,NA,NA,2.73e+09,6.34e+10,139.53838,229.42406,158.03516,1,"None","parabolic","box sum"
"5143",5143,5144,172.87889,48.55256,119.58168,NA,NA,NA,2.88e+09,6.54e+10,112.10834,158.76073,154.32847,1,"None","parabolic","box sum"
"5144",5144,5145,102.53994,46.73071,119.42687,NA,NA,NA,2.27e+09,5.04e+10,92.15391,161.94338,146.17825,1,"None","parabolic","box sum"
"5145",5145,5146,173.726,43.2996,119.48145,NA,NA,NA,2.56e+09,6.01e+10,163.42696,235.51565,219.3554,1,"None","parabolic","box sum"
"5146",5146,5147,74.31717,42.43883,119.49732,NA,NA,NA,2.46e+09,4.66e+10,80.44917,138.06349,78.96793,1,"None","parabolic","box sum"
"5147",5147,5148,62.59603,41.74056,119.50932,NA,NA,NA,2.26e+09,5.17e+10,123.07138,194.22716,144.40459,1,"None","parabolic","box sum"
"5148",5148,5149,70.40563,40.26494,119.63742,NA,NA,NA,2.27e+09,4.99e+10,105.40984,160.82811,110.6751,1,"None","parabolic","box sum"
"5149",5149,5150,61.13822,73.5815,119.37376,NA,NA,NA,2.43e+09,3.52e+10,134.02007,133.23089,107.16325,1,"None","parabolic","box sum"
"5150",5150,5151,144.85632,73.10469,119.26013,NA,NA,NA,2.26e+09,4.64e+10,111.80818,147.22031,94.32709,1,"None","parabolic","box sum"
"5151",5151,5152,92.14001,72.15094,119.05541,NA,NA,NA,2.43e+09,5.47e+10,179.61273,142.60408,137.15518,1,"None","parabolic","box sum"
"5152",5152,5153,59.64816,71.01452,119.17212,NA,NA,NA,2.63e+09,5.72e+10,102.53709,134.80793,119.02642,1,"None","parabolic","box sum"
"5157",5157,5158,130.77269,67.58961,119.25,NA,NA,NA,2.94e+09,6.52e+10,93.04554,152.327,130.03927,1,"None","parabolic","box sum"
"5161",5161,5162,20.14075,61.84905,119.32239,NA,NA,NA,5.08e+09,1.15e+11,124.68852,180.67628,129.86445,1,"None","parabolic","box sum"
"5162",5162,5163,168.95838,61.69233,119.24829,NA,NA,NA,5e+09,1.13e+11,134.22251,184.31851,114.97092,1,"None","parabolic","box sum"
"5163",5163,5164,92.90136,61.31217,119.25471,NA,NA,NA,2.28e+09,4.93e+10,98.29392,129.4201,136.50763,1,"None","parabolic","box sum"
"5164",5164,5165,108.65449,59.82252,119.275,NA,NA,NA,2.33e+09,5.32e+10,112.63201,226.23307,260.18411,1,"None","parabolic","box sum"
"5165",5165,5166,172.69992,57.22235,119.31826,NA,NA,NA,3.22e+09,7.64e+10,120.80597,215.50643,175.47673,1,"None","parabolic","box sum"
"5166",5166,5167,132.12142,56.94906,119.28555,NA,NA,NA,2.59e+09,5.65e+10,120.22428,193.88044,103.66267,1,"None","parabolic","box sum"
"5167",5167,5168,107.28922,56.0256,119.14266,NA,NA,NA,2.33e+09,5.07e+10,91.90841,155.81527,139.62185,1,"None","parabolic","box sum"
"5168",5168,5169,15.02097,55.62922,119.10508,NA,NA,NA,2.93e+09,6.44e+10,115.60125,147.18503,110.76438,1,"None","parabolic","box sum"
"5169",5169,5170,61.43322,55.45287,119.10796,NA,NA,NA,3.23e+09,7.6e+10,157.49062,205.05059,168.365,1,"None","parabolic","box sum"
"5170",5170,5171,173.64523,54.88098,119.15155,NA,NA,NA,2.89e+09,6.65e+10,538.82843,141.67589,146.13819,1,"None","parabolic","box sum"
"5171",5171,5172,54.06015,54.04381,119.29944,NA,NA,NA,8.5e+09,2.13e+11,193.26806,219.93119,1236.79191,1,"None","parabolic","box sum"
"5172",5172,5173,95.69942,53.53312,119.2574,NA,NA,NA,2.77e+09,5.93e+10,103.58139,166.9001,101.28403,1,"None","parabolic","box sum"
"5177",5177,5178,39.33143,51.78064,119.09352,NA,NA,NA,7.03e+09,1.67e+11,223.99377,197.17282,141.75642,1,"None","parabolic","box sum"
"5181",5181,5182,174.59381,51.26168,119.31376,NA,NA,NA,3.4e+09,8.2e+10,976.29446,213.41443,159.10828,1,"None","parabolic","box sum"
"5182",5182,5183,107.96109,51.28308,119.34167,NA,NA,NA,2.33e+09,5.19e+10,96.92961,139.83047,155.54011,1,"None","parabolic","box sum"
"5183",5183,5184,36.61754,51.34146,119.28105,NA,NA,NA,3.73e+09,8.57e+10,127.9741,192.16353,138.9401,1,"None","parabolic","box sum"
"5184",5184,5185,40.08566,51.12452,119.19424,NA,NA,NA,2.63e+09,6.45e+10,473.1705,349.13892,164.12592,1,"None","parabolic","box sum"
"5185",5185,5186,171.3188,50.93522,119.06239,NA,NA,NA,5.46e+09,1.3e+11,278.52896,232.97679,128.14713,1,"None","parabolic","box sum"
"5186",5186,5187,40.53687,50.88644,119.29112,NA,NA,NA,3.3e+09,7.75e+10,206.45925,142.96889,193.35347,1,"None","parabolic","box sum"
