"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"6443",6443,54714,17.5922,65.87972,122.94151,NA,NA,NA,2019670000,42166800000,99.03898,231.3208,87.61027,1,"None","parabolic","box sum"
"6444",6444,67305,85.84082,65.87876,85.92681,NA,NA,NA,1962790000,44902800000,132.3443,143.21902,151.47126,1,"None","parabolic","box sum"
"6445",6445,53245,64.98837,65.87854,126.59359,NA,NA,NA,2035100000,46270500000,92.93439,207.23449,173.16443,1,"None","parabolic","box sum"
"6446",6446,42212,111.22947,65.87643,160.46996,NA,NA,NA,1967310000,43223900000,144.95654,137.17113,99.81086,1,"None","parabolic","box sum"
"6447",6447,68409,85.3501,65.87579,82.04226,NA,NA,NA,2469760000,55658500000,120.88262,163.55953,116.18048,1,"None","parabolic","box sum"
"6448",6448,50512,27.04996,65.87542,134.18509,NA,NA,NA,2202720000,48062900000,103.45559,136.34282,184.3738,1,"None","parabolic","box sum"
"6449",6449,64332,184.39893,65.8737,95.2307,NA,NA,NA,2305200000,51656900000,272.13169,138.54206,146.77364,1,"None","parabolic","box sum"
"6450",6450,43678,186.13248,65.8718,155.81497,NA,NA,NA,2147020000,49612600000,146.94133,226.08985,132.58252,1,"None","parabolic","box sum"
"6451",6451,51480,59.07808,65.8704,131.49703,NA,NA,NA,2173980000,49603800000,102.47846,204.37592,163.24869,1,"None","parabolic","box sum"
"6452",6452,41488,168.37637,65.87005,162.70746,NA,NA,NA,2289070000,51000700000,104.09072,129.42646,154.22927,1,"None","parabolic","box sum"
"6453",6453,54453,11.58058,65.86953,123.51347,NA,NA,NA,2205330000,49176700000,150.86815,182.24643,104.05257,1,"None","parabolic","box sum"
"6454",6454,40725,109.97897,65.86947,165.00143,NA,NA,NA,2203780000,48682300000,89.31414,214.40744,117.58126,1,"None","parabolic","box sum"
"6455",6455,45710,87.0737,65.86868,149.4866,NA,NA,NA,2022560000,47866600000,126.33742,197.87231,136.7781,1,"None","parabolic","box sum"
"6456",6456,48603,75.16228,65.86847,140.10022,NA,NA,NA,1974790000,4.2915e+10,142.16441,116.67334,129.60994,1,"None","parabolic","box sum"
"6457",6457,63881,89.09587,65.86847,96.58399,NA,NA,NA,2167430000,48569400000,90.35356,154.46824,191.30903,1,"None","parabolic","box sum"
"6458",6458,67479,158.15305,65.86743,85.20975,NA,NA,NA,1918570000,41786500000,84.41202,173.79706,122.89333,1,"None","parabolic","box sum"
"6459",6459,68202,162.25845,65.86523,82.64919,NA,NA,NA,2561550000,58987400000,148.42534,171.41977,123.37691,1,"None","parabolic","box sum"
"6460",6460,67480,52.43735,65.86448,85.23365,NA,NA,NA,1907500000,40431800000,80.54688,125.67002,143.06444,1,"None","parabolic","box sum"
"6461",6461,66970,40.4943,65.86191,86.86602,NA,NA,NA,1919370000,38921500000,80.90109,181.34302,105.95161,1,"None","parabolic","box sum"
"6462",6462,40936,149.15516,65.85913,164.41935,NA,NA,NA,1969510000,42367100000,98.23896,167.56183,255.02662,1,"None","parabolic","box sum"
"6463",6463,62883,150.56817,65.85894,100.04717,NA,NA,NA,2170630000,48135300000,117.8236,177.108,126.22035,1,"None","parabolic","box sum"
"6464",6464,50749,181.48361,65.85682,133.31756,NA,NA,NA,2209880000,49441800000,108.28946,180.96292,124.80822,1,"None","parabolic","box sum"
"6465",6465,64216,106.73016,65.85656,95.76858,NA,NA,NA,1943010000,42468100000,116.32433,135.20075,138.8045,1,"None","parabolic","box sum"
"6466",6466,47977,101.86828,65.85537,142.13811,NA,NA,NA,2047020000,42283100000,100.56818,147.4337,94.92269,1,"None","parabolic","box sum"
"6467",6467,64435,185.27805,65.85488,94.85234,NA,NA,NA,1935700000,42984400000,125.97016,127.87686,133.8703,1,"None","parabolic","box sum"
"6468",6468,48812,35.90679,65.85367,139.44391,NA,NA,NA,2089680000,47973600000,102.49312,163.49079,152.1818,1,"None","parabolic","box sum"
"6469",6469,59873,50.40171,65.85335,109.30213,NA,NA,NA,2041490000,42983900000,92.83179,200.50536,90.51484,1,"None","parabolic","box sum"
"6470",6470,45505,28.86771,65.85088,150.09258,NA,NA,NA,2716680000,60538300000,90.04943,229.56978,147.71241,1,"None","parabolic","box sum"
"6471",6471,42876,69.41653,65.85008,158.25259,NA,NA,NA,1965760000,44071400000,121.08048,142.89473,146.71288,1,"None","parabolic","box sum"
"6472",6472,48602,138.66297,65.84828,140.20965,NA,NA,NA,2153110000,45513700000,82.14815,152.58245,113.83605,1,"None","parabolic","box sum"
"6473",6473,46553,68.58163,65.84777,146.83663,NA,NA,NA,1967390000,41990600000,149.32429,135.12252,96.8211,1,"None","parabolic","box sum"
"6474",6474,65306,166.62348,65.84712,92.28906,NA,NA,NA,2340220000,53259300000,154.81879,166.59646,112.49173,1,"None","parabolic","box sum"
"6475",6475,55836,119.05764,65.84685,120.36902,NA,NA,NA,2440730000,55909600000,113.09249,216.98709,195.93072,1,"None","parabolic","box sum"
"6476",6476,63193,11.64829,65.84576,99.05866,NA,NA,NA,1928600000,41546400000,96.347,428.2123,105.76677,1,"None","parabolic","box sum"
"6477",6477,55017,53.1731,65.84548,122.23007,NA,NA,NA,1986910000,42524200000,113.2073,133.33239,104.06321,1,"None","parabolic","box sum"
"6478",6478,49966,94.51247,65.8425,135.73156,NA,NA,NA,2367210000,56321900000,117.02786,159.98676,248.67642,1,"None","parabolic","box sum"
"6479",6479,40520,167.05888,65.84241,165.65281,NA,NA,NA,2030590000,42917900000,122.13914,117.68252,116.98021,1,"None","parabolic","box sum"
"6480",6480,43114,85.16305,65.84228,157.77619,NA,NA,NA,2351180000,52546100000,101.34011,157.5712,147.71935,1,"None","parabolic","box sum"
"6481",6481,46554,25.90605,65.84045,146.96995,NA,NA,NA,1909790000,43340500000,108.53175,154.22447,149.25346,1,"None","parabolic","box sum"
"6482",6482,59731,189.641,65.83798,109.81922,NA,NA,NA,2387510000,48809500000,85.77082,269.91731,99.02972,1,"None","parabolic","box sum"
"6483",6483,54297,153.28594,65.8371,123.81433,NA,NA,NA,2236750000,51176400000,122.65488,147.84154,213.11319,1,"None","parabolic","box sum"
"6484",6484,65632,36.93619,65.83602,91.27769,NA,NA,NA,2315860000,50522300000,101.14224,123.71904,157.34214,1,"None","parabolic","box sum"
"6485",6485,63781,57.60037,65.83583,97.10203,NA,NA,NA,1912600000,44009800000,113.9206,157.0895,283.62256,1,"None","parabolic","box sum"
"6486",6486,58404,114.38431,65.83541,113.35576,NA,NA,NA,2130910000,47547400000,149.56002,124.85735,122.51908,1,"None","parabolic","box sum"
"6487",6487,69040,113.21838,65.83514,80.08916,NA,NA,NA,2197500000,33648700000,114.27114,158.65715,169.97927,1,"None","parabolic","box sum"
"6488",6488,52851,20.18546,65.83487,127.68615,NA,NA,NA,2202660000,4.8741e+10,163.75888,149.07947,113.57069,1,"None","parabolic","box sum"
"6489",6489,58993,179.08573,65.83292,111.62329,NA,NA,NA,2104610000,48812400000,127.29867,152.20924,195.11336,1,"None","parabolic","box sum"
"6490",6490,59732,78.17671,65.83225,109.88331,NA,NA,NA,2024510000,42325400000,83.14359,140.47718,118.81155,1,"None","parabolic","box sum"
"6491",6491,50511,73.4942,65.83216,133.95655,NA,NA,NA,2044590000,46189300000,127.40004,162.43467,114.90458,1,"None","parabolic","box sum"
"6492",6492,63487,83.98545,65.83154,97.90236,NA,NA,NA,2346860000,50337200000,96.58395,161.56839,114.11601,1,"None","parabolic","box sum"
"6493",6493,43459,183.55748,65.8293,156.63148,NA,NA,NA,2562640000,57022200000,89.29445,141.80189,141.05192,1,"None","parabolic","box sum"
"6494",6494,47198,166.78123,65.82493,144.85886,NA,NA,NA,1993260000,4.4924e+10,95.43766,154.603,169.11654,1,"None","parabolic","box sum"
"6495",6495,67780,104.34366,65.82487,84.26295,NA,NA,NA,2143120000,48153400000,105.37564,314.41213,151.69823,1,"None","parabolic","box sum"
"6496",6496,40409,113.24223,65.82401,166.0861,NA,NA,NA,2149560000,32790100000,132.96477,196.55114,160.51978,1,"None","parabolic","box sum"
"6497",6497,57297,144.93099,65.82193,116.46858,NA,NA,NA,1979520000,41647400000,91.5487,151.87347,122.14816,1,"None","parabolic","box sum"
"6498",6498,42213,55.40194,65.82096,160.28574,NA,NA,NA,2380120000,52132600000,212.57361,135.09238,108.68464,1,"None","parabolic","box sum"
"6499",6499,67390,102.96847,65.82071,85.39925,NA,NA,NA,2332200000,51237300000,96.11005,127.36909,136.05744,1,"None","parabolic","box sum"
"6500",6500,60789,56.57733,65.8195,106.70747,NA,NA,NA,2147470000,49151600000,151.54725,155.47533,162.62263,1,"None","parabolic","box sum"
"6501",6501,66539,117.89218,65.81798,88.05009,NA,NA,NA,2223780000,50958700000,100.54009,149.039,208.02546,1,"None","parabolic","box sum"
"6502",6502,48601,144.66471,65.81621,139.96559,NA,NA,NA,2018930000,46868800000,107.94181,175.31995,268.59719,1,"None","parabolic","box sum"
"6503",6503,66428,122.52739,65.81444,88.44753,NA,NA,NA,2019780000,4.4276e+10,96.79892,145.10085,276.47996,1,"None","parabolic","box sum"
"6504",6504,68293,60.8894,65.81389,82.31383,NA,NA,NA,1988350000,41261400000,89.23597,145.6953,99.70814,1,"None","parabolic","box sum"
"6505",6505,42765,173.2144,65.81304,158.64975,NA,NA,NA,1967420000,42564200000,102.53129,158.96215,131.8111,1,"None","parabolic","box sum"
"6506",6506,54050,132.09765,65.81173,124.76494,NA,NA,NA,1910560000,44162100000,95.68988,176.38525,208.48566,1,"None","parabolic","box sum"
"6507",6507,61942,157.73097,65.81165,102.98391,NA,NA,NA,1969590000,45984500000,157.67627,220.20791,118.07096,1,"None","parabolic","box sum"
"6508",6508,65933,160.51259,65.81094,90.16268,NA,NA,NA,2737150000,63817200000,151.53626,205.54136,136.81304,1,"None","parabolic","box sum"
"6509",6509,43224,20.93376,65.81018,157.36628,NA,NA,NA,2738560000,59583300000,105.75916,135.73252,120.99508,1,"None","parabolic","box sum"
"6510",6510,52726,37.58666,65.80998,127.92544,NA,NA,NA,1952830000,4.1529e+10,86.39009,169.93693,104.21029,1,"None","parabolic","box sum"
"6511",6511,64217,73.62845,65.809,95.54923,NA,NA,NA,2088730000,41143700000,89.62193,139.96983,89.42628,1,"None","parabolic","box sum"
"6512",6512,55402,91.76427,65.80874,121.37896,NA,NA,NA,2099930000,45584500000,152.89813,152.46563,97.61781,1,"None","parabolic","box sum"
"6513",6513,51720,142.38011,65.80843,130.74811,NA,NA,NA,2050400000,42506700000,90.69922,150.70334,101.21289,1,"None","parabolic","box sum"
"6514",6514,57429,39.00517,65.80543,116.06693,NA,NA,NA,2021710000,45498300000,172.53835,157.58424,244.72481,1,"None","parabolic","box sum"
"6515",6515,51593,115.4537,65.8033,130.88035,NA,NA,NA,2233390000,47325600000,81.20156,162.8617,127.59095,1,"None","parabolic","box sum"
"6516",6516,46021,31.28654,65.80201,148.53602,NA,NA,NA,1988640000,45949100000,114.66321,204.50944,155.55951,1,"None","parabolic","box sum"
"6517",6517,45504,97.61368,65.80193,150.08857,NA,NA,NA,2356530000,5.3406e+10,88.1196,258.45489,153.62324,1,"None","parabolic","box sum"
"6518",6518,65417,168.5798,65.79956,91.75119,NA,NA,NA,2051340000,45284800000,275.94447,135.55884,121.77181,1,"None","parabolic","box sum"
"6519",6519,66429,28.99083,65.79887,88.50882,NA,NA,NA,2.437e+09,56042500000,139.67762,156.35841,158.74863,1,"None","parabolic","box sum"
"6520",6520,44792,144.01358,65.7958,152.58994,NA,NA,NA,2016770000,44629400000,97.71375,159.39273,137.55123,1,"None","parabolic","box sum"
"6521",6521,65307,53.39104,65.79555,92.09878,NA,NA,NA,2013470000,44665200000,133.88083,145.28474,270.82103,1,"None","parabolic","box sum"
"6522",6522,46340,183.51929,65.79397,147.48161,NA,NA,NA,2489040000,54047800000,86.08276,118.92618,188.62633,1,"None","parabolic","box sum"
"6523",6523,54566,175.54633,65.79373,123.15756,NA,NA,NA,2113560000,45052200000,109.9779,163.91177,110.01879,1,"None","parabolic","box sum"
"6524",6524,49437,104.24481,65.79024,137.37259,NA,NA,NA,1941800000,39492600000,104.24828,245.75892,82.21129,1,"None","parabolic","box sum"
"6525",6525,48306,44.18385,65.78917,141.08379,NA,NA,NA,1939550000,41297900000,193.75418,181.77663,91.43651,1,"None","parabolic","box sum"
"6526",6526,65934,100.18466,65.78758,90.2045,NA,NA,NA,2244920000,52740700000,145.33884,247.94887,135.14161,1,"None","parabolic","box sum"
"6527",6527,45300,108.41446,65.78608,150.85032,NA,NA,NA,2209370000,48428900000,90.85922,233.04136,124.19656,1,"None","parabolic","box sum"
"6528",6528,43551,46.0417,65.78477,156.25417,NA,NA,NA,2127410000,4.7281e+10,103.25772,133.03302,130.90821,1,"None","parabolic","box sum"
"6529",6529,59129,68.33423,65.78381,111.4194,NA,NA,NA,2059060000,44145700000,115.30079,191.58117,99.1745,1,"None","parabolic","box sum"
"6530",6530,42875,96.01437,65.78173,158.34777,NA,NA,NA,1954400000,44709600000,130.25203,304.53561,140.34909,1,"None","parabolic","box sum"
"6531",6531,58864,70.04569,65.78117,112.22007,NA,NA,NA,1945250000,4.2045e+10,90.79449,179.46558,111.0093,1,"None","parabolic","box sum"
"6532",6532,60667,113.67417,65.78102,106.97204,NA,NA,NA,1952930000,41223800000,103.38108,144.45195,111.50414,1,"None","parabolic","box sum"
"6533",6533,47976,122.7413,65.78073,142.00883,NA,NA,NA,1913630000,41365900000,87.75196,143.06694,137.96669,1,"None","parabolic","box sum"
"6534",6534,46019,185.20068,65.77711,148.54119,NA,NA,NA,2428210000,55226600000,107.52356,307.69072,134.74993,1,"None","parabolic","box sum"
"6535",6535,64990,171.96785,65.77651,93.36243,NA,NA,NA,1984140000,39502200000,128.60282,161.36707,81.96366,1,"None","parabolic","box sum"
"6536",6536,57047,143.65835,65.7757,117.1408,NA,NA,NA,2223630000,52876600000,111.7123,216.03423,151.31354,1,"None","parabolic","box sum"
"6537",6537,42099,53.98217,65.77543,160.64154,NA,NA,NA,1935330000,43703200000,423.46169,155.66038,125.9571,1,"None","parabolic","box sum"
"6538",6538,65418,151.42064,65.77527,92.02259,NA,NA,NA,2514530000,57761900000,96.21692,171.15483,184.48311,1,"None","parabolic","box sum"
"6539",6539,64657,97.42276,65.77475,94.3826,NA,NA,NA,2205220000,47648700000,114.9307,144.57826,111.08398,1,"None","parabolic","box sum"
"6540",6540,57546,111.54053,65.77383,115.68918,NA,NA,NA,2231050000,47676300000,152.90057,139.10031,104.15584,1,"None","parabolic","box sum"
"6541",6541,46020,129.29907,65.77309,148.6666,NA,NA,NA,2206630000,47440400000,84.75951,152.65077,142.89525,1,"None","parabolic","box sum"
"6542",6542,66427,159.02683,65.77233,88.51661,NA,NA,NA,2051310000,45615300000,115.24582,185.74722,126.57207,1,"None","parabolic","box sum"
"6543",6543,68292,91.36493,65.77217,82.47054,NA,NA,NA,2515660000,6.1326e+10,135.99386,198.21507,209.82832,1,"None","parabolic","box sum"
"6544",6544,58406,27.6747,65.76846,113.44021,NA,NA,NA,1920010000,40402900000,83.19978,143.67934,121.09131,1,"None","parabolic","box sum"
"6545",6545,61204,167.57209,65.76824,105.38948,NA,NA,NA,2155220000,50749400000,133.07042,156.34067,152.05163,1,"None","parabolic","box sum"
"6546",6546,47513,78.69584,65.76737,143.81921,NA,NA,NA,2060750000,4.4327e+10,92.73164,127.66647,157.49964,1,"None","parabolic","box sum"
"6547",6547,59991,183.33785,65.76567,108.99204,NA,NA,NA,1921010000,44020800000,100.37428,259.81037,145.28787,1,"None","parabolic","box sum"
"6548",6548,48813,27.53424,65.76498,139.49099,NA,NA,NA,2020280000,42934700000,77.01213,155.47252,141.54488,1,"None","parabolic","box sum"
"6549",6549,60997,90.14677,65.7635,106.17692,NA,NA,NA,1987120000,45736900000,99.89152,176.045,225.83753,1,"None","parabolic","box sum"
"6550",6550,52336,89.70998,65.76329,128.89417,NA,NA,NA,1993600000,46622700000,121.30278,181.7517,189.03804,1,"None","parabolic","box sum"
"6551",6551,62069,143.74896,65.75814,102.59804,NA,NA,NA,2801400000,59842100000,86.41086,140.23852,121.8828,1,"None","parabolic","box sum"
"6552",6552,47080,94.57999,65.75779,145.21067,NA,NA,NA,1917920000,41815400000,116.60525,159.35664,105.9031,1,"None","parabolic","box sum"
"6553",6553,41696,84.93465,65.75564,162.0368,NA,NA,NA,1934940000,42726100000,98.83378,239.57115,117.60564,1,"None","parabolic","box sum"
"6554",6554,51950,180.32872,65.75375,129.9673,NA,NA,NA,2238440000,48738700000,104.96555,162.28248,122.29335,1,"None","parabolic","box sum"
"6555",6555,67679,151.32561,65.75015,84.47821,NA,NA,NA,2068010000,48344700000,115.24033,205.7095,161.83698,1,"None","parabolic","box sum"
"6556",6556,51831,12.36138,65.74672,130.37415,NA,NA,NA,1996800000,44648800000,175.94363,190.54352,124.56957,1,"None","parabolic","box sum"
"6557",6557,48704,31.72807,65.74663,139.625,NA,NA,NA,1958490000,40972300000,102.7716,143.47781,106.65402,1,"None","parabolic","box sum"
"6558",6558,57651,142.85335,65.74497,115.48395,NA,NA,NA,2373120000,53125900000,119.90977,156.6198,130.58585,1,"None","parabolic","box sum"
"6559",6559,54173,129.81357,65.74423,124.16522,NA,NA,NA,2303580000,51086800000,99.38708,221.30753,119.56152,1,"None","parabolic","box sum"
"6560",6560,45401,131.19449,65.74145,150.72671,NA,NA,NA,1993100000,46143400000,195.75607,202.37102,157.18985,1,"None","parabolic","box sum"
"6561",6561,68621,15.29142,65.73939,81.27662,NA,NA,NA,2033920000,42860300000,111.19198,143.34482,95.97266,1,"None","parabolic","box sum"
"6562",6562,42877,39.12842,65.73917,158.34972,NA,NA,NA,1940200000,41934700000,123.81399,137.67838,125.01407,1,"None","parabolic","box sum"
"6563",6563,55543,58.26661,65.73754,120.80551,NA,NA,NA,1938870000,44961100000,157.45642,162.42288,127.34896,1,"None","parabolic","box sum"
"6564",6564,65633,82.55672,65.73678,91.15973,NA,NA,NA,2318830000,49265100000,90.35722,151.30582,125.90867,1,"None","parabolic","box sum"
"6565",6565,49967,11.39172,65.73626,135.85416,NA,NA,NA,1.948e+09,4.3391e+10,81.80737,248.40418,173.02737,1,"None","parabolic","box sum"
"6566",6566,55837,86.32018,65.73497,120.15163,NA,NA,NA,2211660000,48262500000,126.31788,195.25272,93.16009,1,"None","parabolic","box sum"
"6567",6567,66758,127.94198,65.7318,87.377,NA,NA,NA,1916040000,44850200000,151.75733,149.54573,258.02118,1,"None","parabolic","box sum"
"6568",6568,65309,20.5037,65.73104,92.17534,NA,NA,NA,2408640000,49767200000,93.53288,159.73768,93.26357,1,"None","parabolic","box sum"
"6569",6569,43115,95.80389,65.7276,157.65302,NA,NA,NA,1932770000,43603300000,95.61049,156.7432,158.84876,1,"None","parabolic","box sum"
"6570",6570,62286,72.26322,65.72748,102.06217,NA,NA,NA,2472380000,56177700000,193.4586,164.41736,115.5901,1,"None","parabolic","box sum"
"6571",6571,55976,52.06355,65.72711,119.91174,NA,NA,NA,2036820000,44035600000,116.76159,109.38856,129.06879,1,"None","parabolic","box sum"
"6572",6572,65821,52.15819,65.72642,90.52748,NA,NA,NA,2607850000,56607600000,102.53709,159.06687,109.41964,1,"None","parabolic","box sum"
"6573",6573,54298,149.68986,65.72524,124.02293,NA,NA,NA,2153360000,46674200000,136.46166,120.33351,300.79836,1,"None","parabolic","box sum"
"6574",6574,49640,129.57281,65.72513,136.59402,NA,NA,NA,2192730000,47719300000,132.59346,126.9698,124.68889,1,"None","parabolic","box sum"
"6575",6575,66971,128.12039,65.72345,86.87114,NA,NA,NA,2554620000,54279100000,101.35965,126.59043,137.65585,1,"None","parabolic","box sum"
"6576",6576,44979,65.59578,65.72298,151.94066,NA,NA,NA,1997080000,41127400000,78.66347,200.75414,108.72547,1,"None","parabolic","box sum"
"6577",6577,45203,126.77891,65.72286,151.15297,NA,NA,NA,2018270000,41767200000,222.95924,157.61521,94.53613,1,"None","parabolic","box sum"
"6578",6578,47675,127.21824,65.72105,143.10446,NA,NA,NA,2321500000,4.8805e+10,129.36162,112.2513,105.24982,1,"None","parabolic","box sum"
"6579",6579,54568,170.9372,65.72006,123.20063,NA,NA,NA,1980790000,42894700000,81.18324,167.83063,121.55589,1,"None","parabolic","box sum"
"6580",6580,53778,102.57943,65.71802,125.34808,NA,NA,NA,2355120000,52372300000,141.63432,333.70663,103.07333,1,"None","parabolic","box sum"
"6581",6581,43679,160.45452,65.71779,156.08019,NA,NA,NA,2526450000,55844600000,150.69532,170.43301,116.85937,1,"None","parabolic","box sum"
"6582",6582,46962,175.54422,65.71714,145.64707,NA,NA,NA,2067780000,42792800000,72.07551,122.69317,127.20314,1,"None","parabolic","box sum"
"6583",6583,56382,151.56851,65.71638,118.88722,NA,NA,NA,2404680000,52833600000,124.73005,167.87705,102.07009,1,"None","parabolic","box sum"
"6584",6584,66757,142.51487,65.71609,87.6194,NA,NA,NA,1932530000,43337500000,110.06095,147.65431,133.16268,1,"None","parabolic","box sum"
"6585",6585,49438,108.03949,65.71491,137.31061,NA,NA,NA,2258230000,52033600000,133.47166,180.95604,120.44063,1,"None","parabolic","box sum"
"6586",6586,46555,68.43145,65.71489,146.90469,NA,NA,NA,1938040000,44286600000,141.30698,151.27203,114.98156,1,"None","parabolic","box sum"
"6587",6587,57907,126.94063,65.71377,114.81494,NA,NA,NA,1942480000,44169700000,105.19976,166.46972,213.38814,1,"None","parabolic","box sum"
"6588",6588,64436,106.09026,65.71225,94.85877,NA,NA,NA,1995380000,42789200000,102.43449,149.72952,107.36102,1,"None","parabolic","box sum"
"6589",6589,52462,150.33623,65.71142,128.5158,NA,NA,NA,2741570000,61205900000,110.06095,191.94688,114.50696,1,"None","parabolic","box sum"
"6590",6590,43225,50.73246,65.71137,157.34806,NA,NA,NA,2232730000,49462400000,102.65679,253.75852,122.53488,1,"None","parabolic","box sum"
"6591",6591,44126,89.8061,65.71012,154.6485,NA,NA,NA,2266740000,47585500000,121.15255,135.31341,96.74589,1,"None","parabolic","box sum"
"6592",6592,55020,34.1365,65.71002,122.27876,NA,NA,NA,2098640000,48380700000,152.61965,140.64386,166.56131,1,"None","parabolic","box sum"
"6593",6593,65420,45.36127,65.70917,91.88815,NA,NA,NA,2023640000,44848700000,109.79713,197.58734,105.78972,1,"None","parabolic","box sum"
"6594",6594,65935,141.15247,65.70838,90.21166,NA,NA,NA,1997720000,43949200000,105.03853,219.49612,112.48004,1,"None","parabolic","box sum"
"6595",6595,44980,30.97004,65.70778,151.94757,NA,NA,NA,2265130000,53170700000,103.46291,154.13018,194.32636,1,"None","parabolic","box sum"
"6596",6596,49233,47.23343,65.70707,138.00958,NA,NA,NA,2256870000,4.9935e+10,119.03096,142.59683,112.5249,1,"None","parabolic","box sum"
"6597",6597,59490,184.73443,65.7056,110.5392,NA,NA,NA,2234720000,50776200000,179.81175,144.96337,132.59357,1,"None","parabolic","box sum"
"6598",6598,68835,145.05252,65.70458,80.89249,NA,NA,NA,1927790000,42664900000,96.50823,149.04255,137.00289,1,"None","parabolic","box sum"
"6599",6599,46873,12.26403,65.70391,145.78931,NA,NA,NA,2387100000,53367400000,116.48311,191.63646,152.20663,1,"None","parabolic","box sum"
"6600",6600,45204,31.10524,65.70252,151.33844,NA,NA,NA,2320870000,52488900000,123.643,145.26232,153.07187,1,"None","parabolic","box sum"
"6601",6601,62783,69.17776,65.70162,100.35119,NA,NA,NA,2604580000,58037300000,95.69721,164.7815,136.78843,1,"None","parabolic","box sum"
"6602",6602,65419,143.37409,65.70079,91.95357,NA,NA,NA,2391560000,50394100000,149.81102,139.17124,93.03576,1,"None","parabolic","box sum"
"6603",6603,68005,135.18368,65.69868,83.55771,NA,NA,NA,2100920000,49141400000,258.2127,182.55164,145.90955,1,"None","parabolic","box sum"
"6604",6604,49758,94.68037,65.69836,136.48872,NA,NA,NA,2311910000,56091100000,134.5868,220.21616,211.75468,1,"None","parabolic","box sum"
"6605",6605,48307,115.09244,65.69787,141.27097,NA,NA,NA,3208660000,71981200000,93.59761,141.18919,160.89132,1,"None","parabolic","box sum"
"6606",6606,66123,70.66573,65.69764,89.62005,NA,NA,NA,3018630000,6.5475e+10,138.86905,140.38278,107.57965,1,"None","parabolic","box sum"
"6607",6607,52074,19.27796,65.69755,129.76834,NA,NA,NA,2168560000,47668500000,78.28728,147.01115,254.17158,1,"None","parabolic","box sum"
"6608",6608,40410,148.89501,65.69734,166.0861,NA,NA,NA,3000280000,47056800000,148.59145,146.31562,224.11433,1,"None","parabolic","box sum"
"6609",6609,67307,29.69229,65.69689,85.78143,NA,NA,NA,2187290000,49242200000,120.45268,136.53663,152.05121,1,"None","parabolic","box sum"
"6610",6610,47879,152.8637,65.69677,142.43296,NA,NA,NA,2482410000,51622300000,88.81825,166.47077,93.23874,1,"None","parabolic","box sum"
"6611",6611,55674,17.82124,65.69577,120.44355,NA,NA,NA,2241780000,48343900000,92.07696,260.45479,112.63233,1,"None","parabolic","box sum"
"6612",6612,44125,139.47184,65.69571,154.60757,NA,NA,NA,2976810000,67639200000,118.95524,356.74527,139.63755,1,"None","parabolic","box sum"
"6613",6613,49232,57.95638,65.69172,138.03148,NA,NA,NA,2058260000,47885500000,159.26654,153.30437,145.07967,1,"None","parabolic","box sum"
"6614",6614,56681,110.09022,65.69132,118.32244,NA,NA,NA,2188180000,46154500000,193.03477,119.02048,112.88351,1,"None","parabolic","box sum"
"6615",6615,41895,54.51186,65.69129,161.37653,NA,NA,NA,2218990000,49545700000,112.07139,166.78254,122.1007,1,"None","parabolic","box sum"
"6616",6616,53645,117.71229,65.69011,125.61406,NA,NA,NA,2220670000,43865500000,92.69744,125.03885,92.1022,1,"None","parabolic","box sum"
"6617",6617,66859,134.87446,65.68906,87.06937,NA,NA,NA,2131190000,42087500000,90.65036,114.70994,97.4021,1,"None","parabolic","box sum"
"6618",6618,58767,21.2213,65.68734,112.50419,NA,NA,NA,2587910000,60252100000,273.6928,158.27256,178.14243,1,"None","parabolic","box sum"
"6619",6619,62483,92.34548,65.6866,101.27345,NA,NA,NA,2128760000,45218800000,161.55546,174.8658,101.21769,1,"None","parabolic","box sum"
"6620",6620,67306,179.97124,65.68622,85.85425,NA,NA,NA,2295070000,51902700000,151.20053,173.12135,107.78576,1,"None","parabolic","box sum"
"6621",6621,66972,18.63036,65.68607,86.67626,NA,NA,NA,2574650000,55595500000,130.00408,144.43807,108.08241,1,"None","parabolic","box sum"
"6622",6622,47514,117.29152,65.68541,143.97551,NA,NA,NA,2108190000,47602400000,184.26385,167.92816,127.01705,1,"None","parabolic","box sum"
"6623",6623,44466,11.71246,65.68502,153.64859,NA,NA,NA,2010950000,43350300000,101.2082,195.50848,106.49005,1,"None","parabolic","box sum"
"6624",6624,65724,19.64902,65.68319,90.74463,NA,NA,NA,2090540000,45673300000,103.88552,225.96969,116.64152,1,"None","parabolic","box sum"
"6625",6625,40937,75.16561,65.68161,164.24089,NA,NA,NA,2598870000,59656800000,188.19434,146.91153,134.92683,1,"None","parabolic","box sum"
"6626",6626,55019,124.56886,65.67929,122.29443,NA,NA,NA,2435800000,52013500000,109.51498,116.71735,124.5124,1,"None","parabolic","box sum"
"6627",6627,57775,112.8735,65.67922,115.22843,NA,NA,NA,1913120000,43847900000,143.51406,206.79639,113.30616,1,"None","parabolic","box sum"
"6628",6628,42101,123.60565,65.67887,160.58738,NA,NA,NA,1964540000,41685800000,99.74862,160.73924,106.0156,1,"None","parabolic","box sum"
"6629",6629,49344,116.55643,65.67855,137.77746,NA,NA,NA,1981480000,41139200000,108.46335,120.64987,94.65212,1,"None","parabolic","box sum"
